Data,Produto,Quantidade,Valor_Unitario
2022-07-31,Camisa Manga Curta,,425.0
2022-12-22,Vestido Godê,32.0,375.0
2022-07-12,Casaco,32.0,245.0
2022-12-10,Jaqueta de Couro,,139.0
2022-09-21,Shorts,18.0,311.0
2022-02-28,Relógio,94.0,
2022-09-23,Calça Social,,
2022-03-30,Camiseta Básica,48.0,410.0
2022-11-08,Camisa Manga Curta,,431.0
2022-10-02,Camisa Polo,,65.0
2022-04-20,Camisa Xadrez,100.0,102.0
2022-01-11,Vestido Chemise,44.0,220.0
2022-09-14,Sandália Rasteira,51.0,435.0
2022-07-06,Jaqueta,1.0,
2022-01-10,Camiseta Estampada,56.0,
2022-01-14,Sapato Social,74.0,438.0
2022-06-17,Vestido Longuete,59.0,443.0
2022-09-06,Meia,,192.0
2022-08-15,Shorts,5.0,
2022-01-13,Short Saia,67.0,71.0
2022-12-24,Vestido de Festa,17.0,
2022-06-18,Bermuda,,
2022-02-01,Short Saia,86.0,81.0
2022-05-17,Blusa de Alça,86.0,
2022-02-13,Moletom,40.0,353.0
2022-03-24,Cardigan,17.0,401.0
2022-12-07,Sapatênis,24.0,143.0
2022-07-22,Vestido Curto,37.0,365.0
2022-05-28,Casaco,32.0,105.0
2022-12-21,Blusa de Frio,,196.0
2022-11-20,Blusa de Tule,,393.0
2022-10-02,Camiseta,81.0,337.0
2022-04-08,Sutiã,11.0,127.0
2022-05-24,Blusa de Tricot,39.0,394.0
2022-11-21,Blusa de Alça,42.0,264.0
2022-11-11,Camisa Manga 3/4,,
2022-09-22,Vestido Midi,27.0,462.0
2022-03-29,Vestido Rodado,34.0,179.0
2022-05-09,Camisa Listrada,,187.0
2022-03-08,Blusa Ciganinha,9.0,193.0
2022-07-06,Camisa Listrada,91.0,185.0
2022-12-31,Vestido Longuete,89.0,396.0
2022-01-30,Vestido de Festa,,
2022-09-17,Camisa Manga 3/4,23.0,216.0
2022-09-03,Vestido Ciganinha,3.0,230.0
2022-09-21,Sapato de Salto,45.0,128.0
2022-06-23,Camisa Jeans,,214.0
2022-12-17,Camiseta,16.0,
2022-08-23,Macacão,,202.0
2022-10-20,Gravata,21.0,166.0
2022-08-04,Relógio,,335.0
2022-01-18,Sandália de Salto,31.0,111.0
2022-12-07,Camiseta Estampada,,265.0
2022-11-25,Saia de Couro,46.0,402.0
2022-08-19,Vestido Tomara que Caia,,
2022-02-24,Casaco,,
2022-12-22,Sapatênis,,161.0
2022-12-16,Camisa Xadrez,44.0,458.0
2022-06-09,Blusa de Renda,15.0,484.0
2022-02-11,Casaco,95.0,
2022-07-29,Blazer,54.0,
2022-09-30,Vestido Longo,,296.0
2022-03-30,Top,,191.0
2022-10-01,Blusa Ciganinha,42.0,424.0
2022-10-25,Blusa Cropped,36.0,325.0
2022-12-27,Vestido Tomara que Caia,65.0,470.0
2022-09-12,Short Saia,21.0,250.0
2022-02-21,Blusa Manga Longa,,483.0
2022-12-08,Jaqueta,25.0,364.0
2022-08-02,Vestido Longo,76.0,288.0
2022-09-10,Blusa de Crochê,,107.0
2022-08-29,Sapato,,450.0
2022-11-26,Boné,,241.0
2022-10-23,Vestido Godê,69.0,286.0
2022-04-17,Meia,74.0,440.0
2022-12-15,Regata,58.0,239.0
2022-12-31,Vestido Curto,24.0,83.0
2022-08-02,Sandália Rasteira,67.0,136.0
2022-07-07,Camisa,82.0,186.0
2022-03-09,Blusa de Renda,4.0,473.0
2022-05-17,Camisa Xadrez,7.0,189.0
2022-12-17,Saia Longa,79.0,468.0
2022-07-07,Vestido Ciganinha,82.0,433.0
2022-04-01,Terno,,
2022-06-19,Macacão Longo,47.0,303.0
2022-05-30,Vestido Tomara que Caia,13.0,
2022-09-13,Jaqueta,14.0,185.0
2022-04-03,Vestido de Festa,58.0,368.0
2022-03-17,Saia Plissada,95.0,387.0
2022-11-16,Vestido Longuete,73.0,
2022-10-05,Saia Jeans,,287.0
2022-01-08,Blusa,63.0,231.0
2022-05-31,Camiseta Básica,,
2022-02-03,Cueca,,
2022-05-05,Jaqueta Jeans,95.0,441.0
2022-10-12,Luvas,39.0,451.0
2022-08-03,Vestido Transpassado,,270.0
2022-10-10,Calça,82.0,262.0
2022-08-19,Vestido Tomara que Caia,,167.0
2022-05-18,Macacão,,400.0
2022-10-01,Saia Midi,52.0,
2022-10-29,Blusa Ciganinha,,472.0
2022-01-22,Sapatênis,8.0,
2022-07-23,Chinelo,,337.0
2022-06-01,Vestido Transpassado,53.0,
2022-06-25,Vestido de Festa,12.0,391.0
2022-07-26,Calça Legging,34.0,263.0
2022-08-11,Camisa Listrada,,468.0
2022-09-21,Lenço,91.0,187.0
2022-08-13,Brinco,,59.0
2022-08-30,Calça,,
2022-12-01,Short Saia,,355.0
2022-11-10,Sandalia,13.0,194.0
2022-10-17,Macacão Curto,29.0,262.0
2022-09-15,Tênis,44.0,
2022-11-15,Camiseta Básica,16.0,62.0
2022-04-18,Blusa Cropped,,235.0
2022-04-08,Óculos,67.0,185.0
2022-07-15,Bermuda,4.0,
2022-07-11,Camisa Xadrez,98.0,89.0
2022-10-11,Vestido Chemise,,151.0
2022-04-26,Macacão Curto,60.0,291.0
2022-05-04,Vestido Tubinho,17.0,399.0
2022-01-01,Blusa de Alça,,400.0
2022-09-29,Camiseta Estampada,2.0,
2022-03-08,Colete,,214.0
2022-02-01,Sandália de Salto,49.0,340.0
2022-01-03,Bermuda,57.0,281.0
2022-12-08,Jaqueta,34.0,304.0
2022-03-04,Gravata,,282.0
2022-03-29,Terno,46.0,226.0
2022-07-06,Camisa Polo,65.0,147.0
2022-03-10,Vestido Midi,48.0,78.0
2022-12-11,Vestido,,172.0
2022-01-07,Vestido Longuete,18.0,117.0
2022-06-09,Camisa Xadrez,96.0,500.0
2022-02-17,Sapato de Salto,67.0,254.0
2022-10-28,Vestido com Fenda,29.0,
2022-01-25,Sapato de Salto,93.0,486.0
2022-01-23,Cinto,30.0,
2022-10-11,Vestido Tubinho,10.0,172.0
2022-11-07,Óculos,,474.0
2022-12-28,Saia de Couro,78.0,400.0
2022-02-16,Jaqueta Jeans,13.0,429.0
2022-07-22,Saia Plissada,20.0,52.0
2022-12-29,Blusa de Alça,52.0,
2022-01-02,Pulseira,3.0,485.0
2022-09-08,Saia de Couro,94.0,285.0
2022-01-19,Cinto,14.0,272.0
2022-03-14,Macacão Curto,98.0,181.0
2022-01-11,Sapatilha,,318.0
2022-10-25,Sandalia,,446.0
2022-05-17,Macacão Longo,1.0,490.0
2022-03-12,Boné,76.0,395.0
2022-01-04,Blusa de Frio,79.0,76.0
2022-10-03,Camiseta Básica,42.0,175.0
2022-08-26,Camisa Social,88.0,
2022-10-03,Vestido Tubinho,88.0,468.0
2022-02-23,Sutiã,16.0,
2022-07-24,Boné,46.0,256.0
2022-12-30,Chinelo,,129.0
2022-01-22,Brinco,,169.0
2022-10-07,Regata,,
2022-01-20,Vestido Chemise,63.0,85.0
2022-04-09,Vestido Longuete,63.0,333.0
2022-02-18,Anel,27.0,66.0
2022-03-20,Blusa de Tule,,75.0
2022-07-31,Vestido com Fenda,87.0,362.0
2022-01-14,Boné,50.0,247.0
2022-02-28,Saia Plissada,14.0,452.0
2022-02-08,Blusa de Alça,32.0,170.0
2022-03-13,Cinto,68.0,227.0
2022-12-14,Camiseta Básica,,212.0
2022-11-24,Brinco,73.0,374.0
2022-02-13,Jaqueta,22.0,186.0
2022-01-06,Blusa de Alça,99.0,124.0
2022-08-11,Jaqueta,43.0,297.0
2022-07-14,Cueca,62.0,478.0
2022-11-26,Short Saia,15.0,226.0
2022-12-30,Jaqueta Jeans,55.0,177.0
2022-01-27,Shorts,,499.0
2022-06-16,Sandália Rasteira,33.0,191.0
2022-03-28,Vestido Ciganinha,,
2022-06-29,Vestido Tubinho,,185.0
2022-08-01,Boné,41.0,78.0
2022-08-25,Camiseta Básica,79.0,205.0
2022-10-29,Blusa Manga Longa,,63.0
2022-04-12,Óculos,67.0,262.0
2022-04-11,Blusa de Tule,92.0,421.0
2022-08-24,Cachecol,,
2022-05-07,Colete,,363.0
2022-10-25,Luvas,77.0,463.0
2022-07-26,Vestido Rodado,,
2022-05-14,Cardigan,71.0,328.0
2022-07-27,Óculos,48.0,417.0
2022-01-05,Saia Midi,48.0,
2022-11-04,Calça Jeans,88.0,435.0
2022-03-25,Blusa de Alça,59.0,225.0
2022-02-10,Terno,21.0,310.0
2022-12-25,Top,,99.0
2022-11-02,Camisa Polo,,
2022-03-30,Cardigan,27.0,172.0
2022-03-22,Sapato Social,,476.0
2022-01-17,Camisa Social,71.0,302.0
2022-05-11,Regata,,193.0
2022-11-13,Meia,,318.0
2022-06-01,Saia Plissada,87.0,469.0
2022-09-05,Saia Midi,,
2022-01-21,Calça,24.0,
2022-02-26,Vestido Longuete,61.0,393.0
2022-06-01,Sapato,62.0,344.0
2022-08-24,Macacão,,335.0
2022-05-06,Calça,21.0,
2022-07-13,Blusa Manga Longa,60.0,71.0
2022-03-15,Suéter,99.0,199.0
2022-12-16,Cinto,40.0,464.0
2022-07-16,Luvas,,500.0
2022-12-02,Mochila,39.0,148.0
2022-04-04,Jaqueta Jeans,62.0,500.0
2022-03-26,Sandalia,,216.0
2022-04-08,Vestido Chemise,82.0,330.0
2022-07-26,Vestido com Fenda,,
2022-07-15,Anel,43.0,
2022-08-24,Bermuda,34.0,171.0
2022-08-19,Sapato Social,73.0,194.0
2022-07-02,Macacão,,312.0
2022-08-29,Sapato,45.0,315.0
2022-09-13,Saia,60.0,305.0
2022-07-13,Sapato Social,,82.0
2022-03-02,Cachecol,,107.0
2022-12-05,Bermuda,,466.0
2022-01-07,Casaco,30.0,85.0
2022-09-11,Vestido Rodado,75.0,
2022-03-02,Gravata,13.0,391.0
2022-11-26,Vestido Transpassado,50.0,303.0
2022-02-09,Botas,92.0,331.0
2022-08-11,Saia Jeans,49.0,337.0
2022-11-28,Pulseira,,
2022-01-04,Saia Longa,25.0,
2022-04-10,Camisa Polo,,121.0
2022-03-23,Camiseta Estampada,47.0,
2022-08-03,Macacão Longo,,139.0
2022-09-07,Blazer,,271.0
2022-12-24,Vestido Midi,,284.0
2022-06-30,Tênis,36.0,171.0
2022-09-25,Vestido Godê,62.0,
2022-04-29,Macacão Longo,,79.0
2022-05-09,Vestido de Festa,82.0,378.0
2022-05-22,Blusa de Tule,52.0,
2022-07-19,Calça,,123.0
2022-12-02,Camisa Manga Curta,91.0,103.0
2022-01-09,Vestido Midi,14.0,254.0
2022-10-29,Saia de Couro,11.0,74.0
2022-12-04,Bolsa,,341.0
2022-09-19,Camisa Manga 3/4,6.0,234.0
2022-04-08,Lenço,,189.0
2022-01-03,Sandália Rasteira,,
2022-12-16,Vestido Curto,92.0,496.0
2022-05-02,Cinto,42.0,499.0
2022-10-16,Camisa,,
2022-10-22,Camisa,82.0,58.0
2022-12-04,Anel,48.0,181.0
2022-10-29,Macacão,30.0,
2022-12-12,Camisa Jeans,63.0,404.0
2022-09-07,Camisa Listrada,72.0,68.0
2022-08-07,Blusa de Tricot,6.0,486.0
2022-10-16,Top,,209.0
2022-09-07,Camisa Manga Curta,,
2022-06-06,Sutiã,81.0,137.0
2022-10-29,Sapatilha,28.0,287.0
2022-08-07,Lenço,44.0,342.0
2022-09-21,Luvas,55.0,381.0
2022-06-11,Vestido Chemise,31.0,197.0
2022-09-20,Sandália de Salto,65.0,252.0
2022-01-18,Vestido Chemise,40.0,220.0
2022-05-05,Pulseira,,315.0
2022-03-12,Vestido Rodado,79.0,309.0
2022-12-29,Botas,34.0,300.0
2022-04-01,Camisa Jeans,,
2022-09-29,Vestido Rodado,49.0,398.0
2022-03-04,Shorts,18.0,137.0
2022-02-14,Vestido de Festa,44.0,388.0
2022-09-10,Óculos,65.0,441.0
2022-08-12,Boné,89.0,351.0
2022-09-18,Moletom,23.0,
2022-11-02,Blusa de Tule,3.0,156.0
2022-11-11,Cueca,,431.0
2022-07-17,Cardigan,34.0,194.0
2022-12-13,Sapato,,58.0
2022-06-23,Blusa,43.0,
2022-10-20,Camisa,10.0,324.0
2022-01-28,Blusa de Tule,93.0,
2022-02-26,Cachecol,5.0,
2022-03-30,Terno,17.0,81.0
2022-09-06,Sutiã,,207.0
2022-01-01,Mochila,,163.0
2022-01-28,Sapato Social,38.0,395.0
2022-07-19,Cueca,81.0,71.0
2022-11-12,Body,75.0,
2022-05-11,Cachecol,,290.0
2022-10-31,Sapatilha,,485.0
2022-04-26,Casaco,,458.0
2022-01-03,Colar,81.0,412.0
2022-05-23,Mochila,,103.0
2022-01-28,Camisa Listrada,57.0,92.0
2022-11-22,Chinelo,14.0,474.0
2022-01-07,Regata,,302.0
2022-10-12,Saia Jeans,92.0,58.0
2022-09-04,Jaqueta Jeans,28.0,232.0
2022-09-09,Saia,57.0,79.0
2022-03-12,Blusa de Alça,,448.0
2022-04-23,Short Saia,53.0,317.0
2022-05-12,Vestido Midi,24.0,267.0
2022-06-03,Vestido com Fenda,39.0,438.0
2022-08-21,Vestido Transpassado,35.0,125.0
2022-06-20,Cardigan,60.0,185.0
2022-05-13,Vestido Longo,,440.0
2022-07-06,Colete,,355.0
2022-04-02,Brinco,20.0,250.0
2022-05-09,Blusa de Frio,100.0,208.0
2022-08-21,Macacão Longo,,111.0
2022-11-05,Saia Midi,73.0,174.0
2022-05-26,Camisa Polo,47.0,369.0
2022-09-06,Regata Cavada,96.0,208.0
2022-06-02,Mochila,,381.0
2022-03-17,Meia,73.0,63.0
2022-03-28,Sapato,,63.0
2022-03-26,Vestido Midi,65.0,344.0
2022-10-14,Chinelo,25.0,91.0
2022-02-12,Colete,,233.0
2022-07-03,Bermuda,59.0,81.0
2022-04-28,Camisa Xadrez,21.0,359.0
2022-05-20,Vestido Ciganinha,,72.0
2022-09-15,Colar,,202.0
2022-01-24,Camisa Social,77.0,478.0
2022-08-17,Camisa Manga 3/4,68.0,396.0
2022-11-28,Blusa de Tricot,57.0,286.0
2022-04-26,Jaqueta,66.0,251.0
2022-01-18,Body,34.0,379.0
2022-07-07,Sandália de Salto,15.0,
2022-03-23,Meia,,392.0
2022-12-22,Regata Cavada,,461.0
2022-12-26,Top,20.0,420.0
2022-01-15,Saia Midi,40.0,471.0
2022-12-16,Sapato de Salto,,299.0
2022-06-04,Bermuda,,457.0
2022-04-07,Regata,,500.0
2022-09-19,Gravata,71.0,
2022-09-05,Cueca,27.0,
2022-09-29,Vestido Ciganinha,,
2022-10-16,Tênis,,
2022-10-18,Macacão,71.0,239.0
2022-02-28,Vestido Tubinho,16.0,345.0
2022-10-15,Camisa,41.0,204.0
2022-09-21,Sandalia,,247.0
2022-12-05,Sapato de Salto,30.0,483.0
2022-01-09,Top,53.0,471.0
2022-10-28,Blusa Cropped,27.0,387.0
2022-11-03,Moletom,83.0,
2022-12-16,Sapato de Salto,,
2022-12-08,Meia,74.0,121.0
2022-05-20,Cinto,31.0,
2022-07-31,Boné,66.0,342.0
2022-05-05,Vestido Godê,,472.0
2022-04-04,Boné,,212.0
2022-07-08,Vestido Midi,23.0,209.0
2022-11-28,Casaco,94.0,433.0
2022-11-13,Terno,90.0,156.0
2022-04-23,Jaqueta,25.0,
2022-01-29,Gravata,40.0,378.0
2022-12-07,Vestido Tubinho,70.0,
2022-09-10,Saia de Couro,93.0,493.0
2022-07-12,Regata,,87.0
2022-10-01,Macacão Curto,71.0,
2022-05-14,Saia Jeans,77.0,444.0
2022-02-07,Vestido Transpassado,32.0,348.0
2022-05-09,Tênis,,
2022-10-20,Blusa de Tule,,327.0
2022-12-21,Shorts,75.0,62.0
2022-10-29,Vestido,30.0,214.0
2022-12-09,Short Saia,,391.0
2022-11-03,Camisa Manga 3/4,87.0,51.0
2022-12-19,Camisa Polo,39.0,209.0
2022-12-30,Casaco,17.0,115.0
2022-01-12,Luvas,55.0,339.0
2022-01-11,Tênis,47.0,98.0
2022-12-16,Meia,64.0,372.0
2022-01-20,Anel,8.0,459.0
2022-03-08,Blusa,,211.0
2022-08-21,Saia Midi,,125.0
2022-11-03,Lenço,,
2022-04-15,Vestido Rodado,75.0,288.0
2022-09-06,Vestido Transpassado,58.0,
2022-06-12,Óculos,65.0,170.0
2022-05-15,Camisa Xadrez,38.0,295.0
2022-10-22,Sapato Social,,
2022-06-15,Tênis,43.0,304.0
2022-02-16,Sapato de Salto,7.0,
2022-03-31,Vestido Tomara que Caia,,283.0
2022-05-27,Meia,,
2022-11-29,Calça,78.0,326.0
2022-09-01,Terno,40.0,321.0
2022-10-17,Blusa Cropped,51.0,
2022-08-25,Sapato,65.0,
2022-11-22,Regata,60.0,214.0
2022-02-21,Cardigan,39.0,439.0
2022-04-15,Bolsa,26.0,
2022-09-06,Blusa Ciganinha,32.0,278.0
2022-08-02,Saia Jeans,97.0,132.0
2022-05-25,Colar,,
2022-11-09,Jaqueta Jeans,88.0,88.0
2022-09-29,Pulseira,88.0,296.0
2022-11-10,Vestido com Fenda,86.0,
2022-05-18,Bolsa,,111.0
2022-10-24,Sapato de Salto,,251.0
2022-01-16,Brinco,75.0,96.0
2022-03-20,Cardigan,66.0,454.0
2022-06-09,Colar,,100.0
2022-03-12,Saia de Couro,93.0,107.0
2022-01-16,Vestido com Fenda,39.0,
2022-12-08,Colar,80.0,
2022-11-23,Cachecol,63.0,236.0
2022-03-07,Pulseira,71.0,
2022-06-04,Saia Midi,83.0,
2022-12-22,Sandália de Salto,85.0,
2022-04-15,Camiseta,100.0,296.0
2022-10-16,Vestido,27.0,468.0
2022-04-04,Blusa de Frio,58.0,180.0
2022-07-30,Calça Social,7.0,493.0
2022-10-30,Vestido Ciganinha,55.0,184.0
2022-06-09,Camiseta Básica,1.0,
2022-10-24,Macacão Curto,,141.0
2022-04-29,Blusa de Crochê,17.0,224.0
2022-07-07,Terno,79.0,441.0
2022-04-25,Blusa Manga Longa,56.0,489.0
2022-06-26,Meia,24.0,
2022-12-04,Blusa de Tule,46.0,406.0
2022-04-08,Blusa,62.0,347.0
2022-06-12,Camisa Xadrez,47.0,361.0
2022-05-06,Saia Midi,61.0,
2022-03-18,Blusa Ciganinha,99.0,421.0
2022-05-22,Blusa Manga Longa,97.0,
2022-08-14,Vestido com Fenda,12.0,315.0
2022-03-23,Blusa,,98.0
2022-07-10,Camisa Polo,23.0,368.0
2022-06-08,Vestido Chemise,,388.0
2022-05-15,Vestido Rodado,,
2022-12-30,Gravata,35.0,340.0
2022-03-11,Gravata,40.0,206.0
2022-01-21,Blusa Manga Longa,29.0,116.0
2022-11-24,Casaco,80.0,
2022-01-18,Camiseta Estampada,65.0,105.0
2022-02-23,Tênis,35.0,53.0
2022-10-28,Sandália de Salto,17.0,53.0
2022-11-07,Camisa Manga 3/4,,315.0
2022-06-28,Camisa Manga 3/4,87.0,181.0
2022-12-11,Camiseta Estampada,36.0,352.0
2022-10-06,Macacão Curto,16.0,66.0
2022-06-28,Sandália de Salto,68.0,392.0
2022-05-04,Pulseira,79.0,
2022-12-26,Camisa,79.0,423.0
2022-03-11,Camisa Listrada,43.0,226.0
2022-04-22,Top,16.0,105.0
2022-07-12,Saia Jeans,47.0,488.0
2022-06-22,Calça Legging,66.0,356.0
2022-03-25,Regata,85.0,246.0
2022-06-30,Saia Midi,,238.0
2022-05-03,Colar,43.0,
2022-11-02,Macacão Longo,,228.0
2022-03-28,Moletom,76.0,145.0
2022-11-04,Sapatilha,76.0,177.0
2022-08-15,Colete,75.0,425.0
2022-02-05,Botas,100.0,442.0
2023-01-01,Shorts,90.0,
2022-05-09,Colar,,300.0
2022-10-05,Blusa de Renda,51.0,401.0
2022-03-06,Blusa de Tule,78.0,362.0
2022-02-05,Blusa de Tricot,48.0,201.0
2022-09-24,Boné,,390.0
2022-07-19,Sutiã,7.0,92.0
2022-06-17,Vestido de Festa,86.0,103.0
2022-06-23,Bolsa,15.0,309.0
2022-12-06,Pulseira,77.0,
2022-04-29,Camiseta Manga Longa,66.0,354.0
2022-10-10,Blusa Manga Longa,20.0,484.0
2022-12-15,Óculos,,407.0
2022-12-03,Camiseta Estampada,67.0,
2022-01-14,Luvas,30.0,99.0
2022-07-14,Shorts,95.0,171.0
2022-01-27,Blusa de Alça,,495.0
2022-07-09,Camisa Xadrez,34.0,111.0
2022-03-23,Jaqueta de Couro,,285.0
2022-04-11,Cueca,,492.0
2022-11-16,Óculos,39.0,181.0
2022-03-25,Calça Social,3.0,273.0
2022-08-12,Sapato de Salto,27.0,429.0
2022-08-01,Sutiã,47.0,204.0
2022-01-16,Blazer,84.0,57.0
2022-08-06,Sapatênis,39.0,264.0
2022-07-22,Blazer,,233.0
2022-07-11,Blazer,16.0,
2022-07-21,Chinelo,,
2022-05-14,Blusa de Frio,,274.0
2022-11-11,Cachecol,63.0,
2022-04-18,Macacão Longo,34.0,
2022-11-07,Calça Social,35.0,342.0
2022-07-20,Cachecol,,138.0
2022-06-01,Blusa de Frio,,206.0
2022-09-19,Vestido de Festa,28.0,258.0
2022-09-15,Saia Plissada,70.0,204.0
2022-11-01,Vestido Curto,,
2022-03-31,Camisa Polo,,351.0
2022-09-28,Cueca,65.0,102.0
2022-03-10,Brinco,,292.0
2022-07-22,Regata Cavada,17.0,85.0
2022-08-25,Sandália Rasteira,83.0,
2022-05-01,Sandália Rasteira,,180.0
2022-09-23,Suéter,90.0,
2022-06-11,Colar,52.0,324.0
2022-07-02,Sutiã,,458.0
2022-06-29,Blusa Manga Longa,,459.0
2022-11-01,Camisa Social,67.0,
2022-11-11,Vestido,28.0,412.0
2022-06-08,Camiseta,70.0,352.0
2022-04-10,Shorts,99.0,174.0
2022-12-29,Top,4.0,454.0
2022-12-12,Óculos,10.0,211.0
2022-04-30,Colete,75.0,454.0
2022-05-18,Calça Jeans,96.0,328.0
2022-09-11,Calça,,389.0
2022-09-27,Saia,44.0,
2022-08-21,Sapato Social,54.0,479.0
2022-10-19,Saia Longa,,374.0
2022-02-27,Mochila,100.0,127.0
2022-09-27,Vestido Curto,89.0,143.0
2022-10-12,Macacão Curto,54.0,369.0
2022-07-18,Botas,26.0,288.0
2022-09-18,Vestido Curto,53.0,180.0
2022-08-13,Calça Jeans,69.0,128.0
2022-08-20,Sandália Rasteira,23.0,319.0
2022-09-26,Colete,6.0,90.0
2022-09-19,Vestido Midi,62.0,481.0
2022-06-02,Gravata,,84.0
2022-11-02,Blusa Cropped,77.0,181.0
2022-03-26,Top,29.0,380.0
2022-04-04,Camisa,,335.0
2022-07-09,Cueca,41.0,62.0
2022-10-25,Blusa de Tule,,181.0
2022-02-21,Camiseta,50.0,454.0
2022-01-26,Bolsa,16.0,57.0
2022-10-03,Vestido Tubinho,25.0,458.0
2022-02-04,Relógio,,70.0
2022-01-10,Vestido Tubinho,87.0,478.0
2022-06-19,Sapatênis,,141.0
2022-07-22,Regata,18.0,201.0
2022-11-01,Camisa Jeans,80.0,94.0
2022-09-11,Saia Jeans,30.0,396.0
2022-04-21,Chinelo,89.0,
2022-10-18,Vestido com Fenda,,415.0
2022-11-24,Blusa de Alça,70.0,181.0
2022-02-21,Calça Jeans,88.0,296.0
2022-08-11,Camisa Polo,54.0,410.0
2022-09-25,Jaqueta,27.0,271.0
2022-01-05,Colar,15.0,468.0
2022-05-24,Vestido Godê,5.0,321.0
2022-03-24,Camisa Jeans,,294.0
2022-10-27,Saia Longa,25.0,193.0
2022-08-28,Sapato de Salto,45.0,366.0
2022-03-29,Regata,42.0,113.0
2022-07-10,Camisa Manga 3/4,66.0,494.0
2022-09-05,Anel,68.0,
2022-02-05,Tênis,57.0,319.0
2022-07-11,Moletom,57.0,129.0
2022-05-10,Bermuda,72.0,422.0
2022-06-25,Camisa Polo,95.0,430.0
2022-12-08,Boné,,
2022-03-10,Vestido Ciganinha,34.0,317.0
2022-10-18,Mochila,,350.0
2022-03-08,Camisa Social,,389.0
2022-07-28,Blusa de Tule,69.0,361.0
2022-01-20,Saia de Couro,46.0,453.0
2022-12-06,Lenço,60.0,213.0
2022-06-02,Blusa de Renda,14.0,127.0
2022-10-11,Camisa Polo,38.0,481.0
2022-12-21,Pulseira,7.0,61.0
2022-07-14,Shorts,95.0,95.0
2022-11-14,Calça Legging,,
2022-10-20,Camisa Jeans,,
2022-08-20,Cueca,80.0,221.0
2022-06-28,Blusa Cropped,64.0,
2022-02-07,Camiseta Estampada,,
2022-08-30,Blusa de Crochê,79.0,320.0
2022-03-18,Vestido Rodado,28.0,162.0
2022-02-25,Blusa de Crochê,,
2022-03-29,Sapato,59.0,203.0
2022-11-23,Blusa Ciganinha,86.0,495.0
2022-04-19,Sapatênis,77.0,80.0
2022-01-08,Sapato,50.0,423.0
2022-05-25,Vestido Tomara que Caia,13.0,149.0
2022-07-01,Bermuda,15.0,186.0
2022-07-14,Gravata,12.0,246.0
2022-08-26,Tênis,,
2022-12-14,Blusa de Frio,6.0,196.0
2022-03-29,Jaqueta Jeans,59.0,299.0
2022-06-06,Bolsa,86.0,328.0
2022-05-07,Vestido de Festa,100.0,473.0
2022-10-25,Vestido Chemise,69.0,425.0
2022-09-18,Body,84.0,
2022-08-13,Blusa,49.0,167.0
2022-04-15,Bolsa,10.0,397.0
2022-12-21,Calça Jeans,46.0,444.0
2022-05-16,Casaco,18.0,
2022-01-02,Blusa de Crochê,26.0,425.0
2022-12-18,Vestido Ciganinha,,78.0
2022-06-02,Sandalia,28.0,339.0
2022-09-08,Blusa de Frio,,259.0
2022-03-24,Vestido,,173.0
2022-09-09,Sapato de Salto,,306.0
2022-11-16,Macacão Curto,,144.0
2022-04-19,Vestido Longuete,15.0,337.0
2022-06-28,Vestido Midi,55.0,
2022-05-11,Cardigan,45.0,
2022-07-12,Sapato Social,24.0,
2022-09-28,Vestido de Festa,56.0,
2022-06-25,Saia Midi,21.0,122.0
2022-06-24,Regata Cavada,53.0,223.0
2022-12-23,Jaqueta Jeans,48.0,130.0
2022-06-01,Camisa Manga 3/4,25.0,499.0
2022-10-06,Blusa Manga Longa,,199.0
2022-05-07,Saia Jeans,,261.0
2022-06-03,Cachecol,27.0,183.0
2022-11-13,Blusa,,195.0
2022-05-04,Sapato de Salto,78.0,360.0
2022-06-09,Anel,55.0,150.0
2022-10-17,Saia Midi,,273.0
2022-05-23,Cachecol,22.0,
2022-06-17,Vestido Godê,83.0,
2022-12-22,Body,39.0,200.0
2022-12-09,Sandália Rasteira,34.0,260.0
2022-06-04,Camisa Xadrez,,320.0
2022-06-12,Colete,28.0,171.0
2022-12-21,Sapato Social,,127.0
2022-02-08,Camisa Polo,88.0,250.0
2022-08-28,Camisa Jeans,91.0,384.0
2022-04-28,Jaqueta Jeans,100.0,120.0
2022-05-22,Sandalia,61.0,319.0
2022-08-20,Luvas,31.0,466.0
2022-04-29,Saia Plissada,94.0,145.0
2022-01-02,Saia de Couro,22.0,230.0
2022-03-20,Macacão,84.0,256.0
2022-05-05,Óculos,69.0,
2022-11-07,Saia Longa,,385.0
2022-07-15,Macacão,33.0,77.0
2022-08-07,Camisa Manga Curta,,316.0
2022-11-03,Sandália Rasteira,70.0,479.0
2022-06-13,Bermuda,48.0,106.0
2022-02-12,Saia Midi,11.0,132.0
2022-09-04,Camiseta,5.0,154.0
2022-01-05,Blusa Ciganinha,,92.0
2022-05-12,Sapato Social,91.0,319.0
2022-03-26,Vestido Godê,88.0,243.0
2022-07-28,Vestido Curto,84.0,
2022-06-03,Camiseta Básica,71.0,119.0
2022-01-10,Sandalia,40.0,307.0
2022-07-15,Camisa Listrada,,377.0
2022-06-24,Vestido Transpassado,36.0,
2022-08-04,Blusa de Tule,7.0,316.0
2022-05-11,Calça Legging,93.0,297.0
2022-04-02,Casaco,97.0,375.0
2022-09-07,Sutiã,25.0,
2022-08-02,Luvas,92.0,
2022-06-11,Blusa de Crochê,,345.0
2022-12-26,Colete,51.0,82.0
